id,target,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin
62464,0,5,2,5,0,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.6,0.9,1.120825589,9,1,1,0,0,4,1,1,2,1,12,3,0.4,0.709833527,0.324807635,3,0.3,0.4,0.3,2,1,10,5,9,2,10,8,0,4,6,0,1,1,0,0,0
62477,0,5,2,7,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.9,1.3,1.430253474,11,1,0,2,1,0,1,1,1,1,104,0,0.4,0.596927394,0.313528308,1.732050808,0.5,0.6,0.8,1,1,8,2,10,3,9,5,3,2,6,0,0,1,0,0,1
62481,0,0,1,5,0,3,1,0,0,0,0,0,0,0,0,3,0,0,1,0.9,0.3,0.680073525,7,1,0,0,1,0,1,1,2,1,98,3,0.4,0.763731055,0.330907842,3,0.9,0.6,0.6,3,2,7,2,8,2,12,3,0,0,2,0,1,1,0,0,1
62486,0,0,1,5,1,4,0,0,0,1,0,0,0,0,0,9,1,0,0,0.9,0.3,0.730154093,11,1,1,0,0,1,1,0,2,1,70,3,0.374165739,0.903802802,0.33015148,3.741657387,0.2,0,0.8,5,2,9,4,9,3,4,7,0,3,6,0,1,1,0,0,0
62492,0,5,1,6,0,6,1,0,0,0,0,0,0,0,0,11,1,0,0,0.6,0.6,0.906573218,11,1,1,0,0,1,1,1,2,1,10,2,0.316227766,0.74984847,0.319374389,3.464101615,0.5,0.6,0,3,1,7,3,6,3,16,4,0,3,2,0,1,1,1,1,0
62494,0,1,1,10,1,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0.5,0.9,1.294700738,11,1,0,0,1,11,1,1,2,1,53,2,0.447213595,0.862678895,0.377491722,3.16227766,0.4,0.8,0.1,2,2,6,5,11,1,7,9,0,2,9,0,1,1,0,0,0
62514,0,5,1,5,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.7,0.3,0.588430115,7,1,0,0,0,11,1,1,0,1,16,3,0.374165739,0.710749808,0.318590646,3.31662479,0,0.5,0,5,3,7,1,11,3,5,7,0,2,8,0,0,0,1,0,0
62519,0,5,1,3,1,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.9,0.6,1.09772492,9,1,0,0,1,0,1,1,1,1,46,3,0.4,0.824032114,0.300333148,3.464101615,0.6,0,0.8,3,2,7,6,11,4,9,6,2,5,9,0,1,1,0,0,0
62527,0,0,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9,0.8,0.845946216,11,0,1,0,0,14,1,0,2,1,29,3,0.447213595,1.122561637,0.368374809,3.605551276,0.8,0.9,0.3,0,4,7,2,9,1,12,7,2,2,6,0,1,0,0,0,0
62543,0,0,1,11,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0,1.4,1.6342047,11,0,0,1,1,9,1,1,2,1,104,2,0.574456265,1.009970951,0.405709256,3.16227766,0.3,0.6,0.2,2,3,8,4,9,3,9,3,2,3,8,0,0,1,0,0,0
62546,0,2,1,4,1,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0.9,0.8,0.923309266,11,1,0,0,1,1,1,1,2,1,64,3,0.316069613,0.51840107,0.304138127,1.414213562,0.4,0.1,0.8,1,3,8,3,8,5,9,2,4,2,4,0,1,0,1,1,0
62551,0,1,1,5,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0,0.7,0.846684711,11,0,0,9,0,10,1,1,2,1,81,3,0.447213595,1.143025925,0.390896406,3.16227766,0.4,0.1,0.7,2,1,6,2,6,1,5,6,3,1,10,0,1,1,1,1,0
62584,0,3,1,7,1,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.9,0.5,0.767707627,11,1,0,0,1,0,1,1,1,1,34,2,0.4,0.840933661,0.314483704,3.464101615,0.7,0.2,0.3,2,2,8,5,8,4,8,8,1,1,1,0,1,0,0,1,0
62588,0,0,1,7,1,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.8,0.2,0.606733055,11,1,0,0,1,14,1,1,2,1,104,1,0.316069613,0.552417677,0.303315018,2.645751311,0.8,0,0.4,3,2,9,2,8,3,6,7,1,1,7,0,1,0,0,0,0
62609,0,5,1,9,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.7,0.2,0.668019461,7,1,1,0,1,1,1,1,2,1,51,2,0.374165739,0.843436007,0.330756708,3.741657387,0.9,0.9,0.2,2,2,6,3,8,3,9,6,0,4,9,0,0,1,0,0,0
62624,0,5,1,3,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0.7,1.5,1.44222051,11,0,1,0,0,10,1,0,2,1,55,2,0.447213595,1.209594905,0.359722115,3.741657387,0.2,0.3,0.4,3,2,8,2,10,2,18,2,1,6,11,0,0,0,1,0,0
62635,0,1,1,6,0,2,0,0,1,0,0,0,0,0,0,6,1,0,0,0.4,0.3,0.661437828,4,1,0,2,0,1,1,1,2,1,90,0,0.4,0.892368934,0.337786915,3.605551276,0.6,0.8,0,4,1,7,2,11,3,15,5,1,1,5,0,1,1,0,0,0
62682,0,4,2,1,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.6,0.7,0.998436277,8,1,0,0,1,6,1,1,2,1,104,3,0.316069613,0.523319822,0.308058436,1.414213562,0.6,0,0.7,3,2,8,2,10,0,7,1,4,2,6,0,1,0,0,0,0
62697,0,5,1,7,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.5,0.4,0.539096466,11,0,1,0,1,10,1,1,2,1,55,2,0.424264069,1.113682745,0.358608422,3.605551276,0.6,0.7,0.6,2,4,8,2,8,2,9,5,2,0,8,0,0,0,0,0,0
62700,0,2,2,4,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0.9,0.3,0.523808171,7,1,0,0,1,1,1,1,3,1,64,3,0.316069613,0.519237362,0.304138127,1.732050808,0.3,0.6,0.7,3,2,8,3,10,2,9,5,1,3,8,0,1,0,0,1,0
62708,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.5,0.7,1.071797555,7,1,1,0,0,0,1,0,2,1,22,3,0.316227766,0.844782235,0.310322413,3.741657387,0,0.7,0.1,1,1,8,3,11,0,7,4,1,3,5,0,0,0,0,0,0
62721,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,6,1,0,0,0.7,0.6,1.020416582,11,0,0,9,0,16,1,1,2,1,104,3,0.447213595,0.919991466,0.402616443,2.828427125,0,0.1,0.6,1,2,9,3,11,2,10,1,1,1,12,1,1,1,1,0,0
62726,0,1,1,6,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0.9,0.2,0.592135964,7,1,0,0,0,0,0,1,2,1,46,3,0.4,0.754518072,0.300333148,3.31662479,0.9,0.7,0,2,3,7,4,10,2,8,5,2,6,11,0,1,0,0,0,0
62744,0,5,3,5,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.9,1.6,1.428723206,11,0,1,0,1,15,1,1,2,1,5,2,0.447213595,1.188554664,0.325576412,3.605551276,0.2,0.5,0.5,2,2,8,2,10,5,7,7,0,2,5,1,1,0,0,0,0
62750,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.6,0.2,0.439459896,7,1,1,2,0,11,1,0,1,1,94,0,0.374165739,0.838904244,0.330454233,3.741657387,0.9,0.7,0.8,2,2,10,4,10,2,11,6,2,3,15,0,1,0,0,0,0
62757,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0.9,0.6,0.856956825,9,0,1,5,0,13,1,1,1,1,104,2,0.447213595,1.236664402,0.372827038,3.605551276,0.1,0.9,0.1,2,1,6,4,8,1,7,5,1,2,5,0,1,1,0,0,0
62764,0,5,1,3,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0.663795902,7,1,1,0,0,0,1,1,3,1,62,3,0.4,0.747475089,0.32,2.645751311,0.4,0,0.3,2,3,7,4,11,2,5,3,3,1,5,0,1,0,0,0,0
62770,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.9,0.9,0.961119139,11,1,0,0,1,14,1,1,2,1,60,1,0.316227766,0.616659221,0.307083051,3.16227766,0.7,0,0.1,2,2,9,5,9,1,6,2,3,4,6,0,0,1,0,0,0
62823,0,0,1,6,1,0,0,0,0,1,0,0,1,0,1,5,1,0,0,0,0,0.555090083,7,1,0,0,0,0,1,1,2,1,32,1,0.316227766,0.575713714,0.294448637,2.645751311,0.1,0.6,0.3,2,1,8,4,9,3,11,5,1,1,7,1,1,1,0,1,0
62827,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0.9,1,1.793390643,11,1,0,0,1,0,1,1,2,1,62,3,0.4,0.767899356,0.32,2.645751311,0.3,0.7,0.7,2,0,9,4,10,1,6,6,0,4,8,0,0,1,0,0,0
62851,0,4,1,2,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.9,1.3,1.222190656,9,1,1,0,1,1,1,1,2,1,70,3,0.374165739,0.722955939,0.339116499,2.828427125,0.7,0.5,0.6,0,0,6,1,8,2,5,4,3,4,8,0,1,1,1,0,1
62863,0,5,1,9,0,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0.9,0.8,0.937749967,11,0,1,8,0,3,1,1,0,1,104,2,0.5,1.462478367,0.442718872,3.605551276,0.2,0.4,0.7,2,2,7,2,10,5,12,6,4,3,7,0,0,0,0,0,0
62884,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1,4,0,0,1,0.9,0,0.451386752,5,1,0,2,1,0,0,1,2,1,104,2,0.374165739,0.683621857,0.360138862,2.828427125,0.3,0.5,0.5,2,3,10,4,8,3,8,7,4,2,10,0,1,1,1,0,0
62911,0,5,4,5,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.8,1,1.189800403,7,0,1,0,1,14,1,1,2,1,68,3,0.447213595,0.837363533,0.360555128,2.828427125,0.2,0.7,0.8,2,1,9,2,9,4,9,7,2,1,7,1,1,0,1,0,0
62937,0,0,1,9,1,0,0,1,0,0,0,0,0,0,0,7,0,0,1,0.8,0.8,1.235667836,11,1,1,0,0,15,1,0,2,1,97,3,0.360555128,0.840417547,0.298328678,3.741657387,0.8,0.3,0.8,1,3,8,5,9,4,0,5,2,3,11,0,1,0,0,0,0
62938,0,1,2,2,1,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.6,0.8,1.2504999,11,1,1,0,1,4,1,0,2,1,48,3,0.316227766,0.800245314,0.301993377,3.741657387,0.5,0.8,0.5,4,1,10,5,7,3,7,5,1,5,13,0,1,0,0,1,0
62949,0,6,1,4,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.3,0,1.519045753,11,0,1,0,1,11,1,0,2,1,47,2,0.374165739,1.026125667,0.328481354,3.741657387,0.2,0.6,0.5,1,3,8,1,10,3,10,8,1,6,7,0,1,0,0,0,1
62960,0,4,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.7,0,1.081087415,11,1,0,0,1,6,1,1,2,1,27,3,0.374165739,0.746617718,0.320468407,3.464101615,0.7,0.3,0.9,2,2,8,3,12,2,8,8,3,2,4,1,1,1,0,1,1
62965,0,4,1,9,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0.9,0.6,0.82234421,11,1,0,0,0,11,1,1,2,1,103,3,0.316227766,0.571372857,0.288790582,2.449489743,0.5,0.3,0.1,1,0,8,2,9,3,9,3,2,4,10,1,0,1,0,0,0
62981,0,1,1,4,1,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.9,0.4,0.873927915,11,1,1,0,1,4,1,1,2,1,50,2,0.4,0.737611177,0.320156212,3.31662479,0.8,0.2,0.4,3,1,7,2,11,2,11,7,0,2,7,0,1,0,1,1,0
62992,0,1,1,7,0,3,0,1,0,0,0,0,0,0,0,9,1,0,0,0.9,1.1,1.145916664,11,0,1,0,1,14,1,1,3,1,29,3,0.446989933,0.697412573,0.336005952,2.236067978,0.9,0.1,0.9,5,2,8,2,9,1,4,7,1,3,7,0,1,0,1,1,0
63020,0,3,1,8,1,0,0,0,1,0,0,0,0,0,0,8,0,0,1,0.4,0.4,0.698659431,11,1,1,0,1,0,1,1,2,1,87,3,0.316227766,0.73105197,0.294448637,3.31662479,0.5,0,0,0,1,9,1,8,1,10,6,2,4,2,0,1,0,0,0,1
63026,0,5,1,7,0,0,0,1,0,0,0,0,1,0,1,4,1,0,0,0.9,0.6,0.996242942,7,1,1,1,1,12,0,0,2,1,104,3,0.447213595,1.053594791,0.387298335,3.464101615,0.9,0.9,0.2,0,2,6,1,11,3,14,2,3,1,4,0,0,0,1,0,0
63029,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,0.2,0.493710442,5,1,0,0,0,1,1,1,2,1,64,1,0.316227766,0.564606936,0.301662063,2.645751311,0.1,0.6,0.2,4,4,5,3,7,3,10,2,2,3,5,0,0,1,1,1,0
63031,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.4,0,0.680532879,7,1,0,0,1,0,1,1,2,1,46,3,0.4,0.808477807,0.300333148,3.464101615,0.5,0.2,0.7,3,2,10,5,8,2,3,5,4,2,10,1,0,0,0,0,1
63037,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.4,0,0.577711,7,1,0,0,0,1,1,1,0,1,10,2,0.316227766,0.705161021,0.324807635,3.16227766,0.8,0.1,0.2,1,0,6,4,9,2,8,2,1,2,6,0,1,0,1,1,0
63051,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0,0,1.096015511,11,1,1,1,0,12,1,0,2,1,104,2,0.387298335,1.025682599,0.372155881,3.605551276,0.1,0.6,0.8,4,2,7,5,7,4,5,3,2,4,8,1,1,1,0,0,0
63053,0,1,1,7,1,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.6,1.3,1.720101741,11,1,1,0,1,4,1,1,2,1,84,3,0.316227766,0.689322341,0.320156212,3.16227766,0.1,0.6,0.8,2,3,7,5,11,4,9,8,0,5,4,0,1,0,0,0,0
63054,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,1.2,1.273283158,11,1,1,0,0,11,1,0,2,1,103,3,0.316227766,0.756514408,0.288790582,3.605551276,0.2,0.6,0,3,0,7,4,10,2,7,5,1,1,8,1,0,1,0,0,0
63081,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0,1.3,1.493946117,11,1,1,0,0,0,1,0,2,1,78,3,0.4,0.908977266,0.328785645,3.605551276,0.5,0.4,0.6,1,4,9,2,8,1,16,7,1,3,11,1,1,0,1,0,0
63092,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0.7,0.4,0.713705121,11,1,1,0,0,11,1,1,2,1,67,2,0.374165739,0.6418111,0.300832179,2.645751311,0.5,0.2,0,3,0,7,2,8,4,7,6,1,1,13,0,1,1,0,1,0
63102,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.4,0.4,0.693271231,7,1,0,0,1,11,1,1,2,1,16,3,0.374165739,0.712999137,0.318590646,3.31662479,0.3,0.9,0.9,3,2,7,3,8,5,6,5,2,5,7,0,1,1,0,0,0
63103,0,0,1,9,1,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.6,0.2,0.646142399,7,1,0,0,0,14,1,1,2,1,82,3,0.316227766,0.6316383,0.329241553,2.828427125,0,0.6,0.1,2,1,7,5,10,4,8,3,0,5,9,0,1,1,0,0,0
63120,0,1,1,4,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.7,0.4,1.064189833,11,1,1,0,0,10,1,0,2,1,55,2,0.424264069,1.152315312,0.358608422,3.741657387,0.6,0.2,0,2,3,7,1,10,0,5,3,1,0,10,0,0,0,1,1,1
63121,0,0,1,5,1,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.8,0.6,0.859869176,7,1,1,0,0,9,1,0,2,1,21,3,0.316227766,0.858320963,0.313049517,3.741657387,0.1,0.1,0.4,1,1,3,2,8,1,7,5,0,0,7,0,1,0,0,0,0
63125,0,4,2,2,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.3,0,1.397318861,11,0,0,1,1,10,1,1,2,1,104,2,0.591607978,1.203996444,0.404969135,3,0.2,0.8,0.6,3,1,7,2,11,2,9,8,1,2,9,0,1,0,1,1,0
63137,0,1,1,7,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.9,0.2,0.607762289,11,1,0,0,0,11,1,1,2,1,67,2,0.374165739,0.634998536,0.300832179,2.828427125,0.9,0.4,0.1,0,2,8,1,7,2,6,7,1,2,6,0,0,1,0,0,1
63139,0,1,2,4,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.5,0.4,0.787400787,7,1,0,0,0,11,1,1,2,1,19,3,0.316227766,0.606098484,0.318590646,2.645751311,0.7,0.8,0.1,3,2,8,2,10,3,10,4,3,0,3,0,1,1,1,0,0
63161,0,3,1,5,0,4,1,0,0,0,0,0,0,0,0,6,0,1,0,0.9,0.3,0.682367203,7,1,1,0,0,11,1,1,2,1,103,3,0.316227766,0.695617925,0.288790582,3.464101615,0.8,0.6,0.5,1,3,9,0,12,2,5,7,1,1,14,0,0,1,0,1,0
63184,0,1,1,5,1,3,1,0,0,0,0,0,0,0,0,11,1,0,0,0.9,0.5,1.03350133,7,1,1,0,0,11,1,1,0,1,103,1,0.316227766,0.609616463,0.288790582,3.16227766,0,0.7,0.7,3,1,6,0,7,1,7,3,3,0,5,0,1,0,0,0,0
63191,0,7,1,3,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.9,1.5,1.261695288,11,0,0,0,1,10,1,1,2,1,83,2,0.424264069,0.913410194,0.342052628,2.828427125,0.6,0.4,0.1,2,2,9,3,8,1,4,8,0,2,7,1,1,1,0,0,0
63224,0,6,1,7,0,0,0,1,0,0,0,0,0,0,0,8,0,1,0,0.8,0.6,0.653356717,11,1,1,0,0,14,1,0,2,1,72,3,0.4,1.102054805,0.353411941,3.741657387,0.4,0.7,0.5,2,1,9,1,8,1,4,6,1,0,16,0,1,1,1,0,0
63228,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.8,0.1,0.406970515,7,1,0,0,1,0,1,1,2,1,32,3,0.316227766,0.612254336,0.294448637,2.828427125,0.8,0.5,0.1,3,4,5,6,9,1,7,3,1,1,8,0,1,1,0,1,0
63262,0,5,1,3,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.8,1.3,1.461377775,11,0,0,9,1,2,1,1,2,1,104,3,0.447213595,1.440220656,0.466904701,3.464101615,0.2,0.8,0.4,2,3,7,3,10,3,10,7,1,3,10,0,1,1,0,1,0
63279,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.3,0,0.412310563,5,1,0,0,0,1,1,1,2,1,85,3,0.4,0.876235845,0.354964787,3.464101615,0.5,0.4,0.6,1,1,7,1,10,1,9,3,2,4,8,0,0,1,0,0,0
63288,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.4,0.2,0.537354632,11,1,1,0,0,0,1,0,2,1,87,3,0.316227766,0.808669451,0.294448637,3.605551276,0.6,0.1,0,3,3,9,3,10,3,10,5,2,5,13,1,1,0,0,1,0
63297,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.9,0.2,0.638357267,7,0,0,1,1,3,1,1,1,1,104,2,0.447213595,0.828046591,0.366742416,3,0.2,0.8,0.3,2,1,9,6,9,3,7,3,0,3,14,0,1,1,0,0,0
63298,0,1,1,10,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.7,0.8,1.121104366,7,1,1,0,0,1,1,0,2,1,38,3,0.316227766,0.800709912,0.299165506,3.741657387,0.7,0.7,0.2,3,3,9,2,12,3,5,7,3,2,10,0,0,0,1,0,1
63303,0,5,2,4,1,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.9,0.6,0.966630747,11,1,1,0,0,0,1,0,2,1,78,3,0.4,0.959995803,0.328785645,3.605551276,0.8,0.5,0.7,2,1,6,3,10,5,5,9,1,0,10,0,0,1,0,0,0
63305,0,5,1,2,1,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.5,0.5,0.792543374,9,1,1,0,1,15,0,1,0,1,5,2,0.424264069,0.951510326,0.325576412,3,0.9,0.3,0.9,2,2,9,2,8,1,10,5,2,3,10,0,0,0,1,0,0
63320,0,5,1,7,0,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.4,0,0.639824195,9,0,1,0,1,15,1,1,0,1,5,2,0.424264069,0.861384624,0.325576412,2.828427125,0.1,0.7,0.6,3,1,7,1,9,1,7,5,2,1,4,0,1,1,1,0,0
63325,0,0,1,4,0,4,1,0,0,0,0,0,0,0,0,10,0,0,0,0.6,0.2,0.396862697,11,1,0,0,0,11,1,1,0,1,101,3,0.374165739,0.762661716,0.321403174,3.16227766,0.3,0,0,0,1,6,5,9,4,8,9,2,1,4,0,1,1,0,1,0
63343,0,1,2,9,0,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.6,0.4,0.886002257,9,0,1,0,0,14,1,1,3,1,29,3,0.446989933,0.68905253,0.336005952,2,0.8,0.5,0.1,1,2,9,4,8,4,5,6,3,3,6,0,1,0,0,0,0
63361,0,7,4,11,1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0.7,1.4,1.628649748,7,1,1,0,1,0,1,0,2,1,78,3,0.4,0.943562355,0.328785645,3.741657387,0,0.7,0.8,5,2,7,3,10,1,8,3,0,4,7,1,1,0,1,0,0
63375,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.5,0.4,0.989317947,5,1,0,0,0,11,1,1,2,1,36,3,0.374165739,0.856115579,0.319061123,3.741657387,0.2,0.1,0.4,3,0,8,2,11,4,9,5,5,5,4,0,1,0,0,0,0
63399,0,5,1,11,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0.7,0.4,0.836660027,11,1,0,0,1,0,1,1,3,1,95,2,0.4,0.728776854,0.334813381,2.645751311,0.4,0.6,0.3,3,2,9,4,9,1,12,5,1,3,10,0,1,1,1,1,1
63408,0,0,3,9,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.6,0.5,0.97756074,7,1,1,0,1,0,0,0,2,1,23,3,0.4,1.010418864,0.330907842,3.605551276,0.3,0.9,0.8,3,1,5,3,6,2,4,5,1,5,6,1,1,0,1,0,0
63415,0,0,1,7,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.9,0.2,0.746240578,7,1,1,2,0,0,0,1,2,1,100,0,0.399749922,0.800438929,0.319374389,3.605551276,0.9,0.3,0.1,4,3,9,3,9,1,11,2,1,5,10,0,1,0,1,1,0
63436,0,6,3,4,1,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0.5,0.2,0.688294995,9,0,1,9,0,13,1,1,1,1,104,3,0.446989933,1.356123242,0.386005181,3.605551276,0.9,0.6,0.9,2,3,9,2,10,3,10,1,1,3,6,0,1,0,0,1,0
63443,0,1,1,9,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.4,0,0.620483682,7,1,0,0,0,1,1,1,2,1,64,3,0.316227766,0.732787331,0.301662063,3.464101615,0,0.7,0.3,1,3,7,3,9,3,8,4,1,5,9,1,1,0,0,1,0
63444,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0.55789784,7,1,1,0,0,0,1,0,2,1,54,3,0.4,1.025219186,0.32,3.741657387,0.9,0.9,0.9,4,2,9,6,11,1,9,2,0,0,6,1,1,0,0,1,0
63450,0,2,3,4,0,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.9,1.2,1.20882174,11,0,1,9,1,10,1,1,2,1,81,3,0.447213595,1.192668721,0.390896406,3.16227766,0.9,0,0.6,2,0,8,4,9,2,11,4,1,1,8,0,1,0,0,0,0
63455,0,5,4,11,1,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0.4,0.4,0.9826622,7,0,1,0,1,7,1,1,2,1,104,3,0.4,1.041129889,0.36373067,3.741657387,0.8,0.2,0.3,2,3,7,4,8,2,4,6,1,3,3,0,0,1,0,0,0
63464,0,1,2,3,0,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.9,1.3,1.598241221,11,0,1,1,1,17,1,1,2,1,104,1,0.4,1.490049641,0.332415403,3.605551276,0.1,0,0.9,2,1,5,3,9,1,4,5,2,3,6,0,0,1,1,1,1
63477,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.6,0.2,0.498748434,7,0,0,0,1,15,1,1,2,1,5,2,0.424264069,0.75760606,0.342052628,2,0.8,0.9,0.5,1,1,7,3,8,4,5,6,1,4,9,0,0,0,0,1,0
63483,0,3,1,5,1,0,0,1,0,0,0,0,0,0,0,11,0,1,0,0.9,1.4,1.274019231,11,0,1,9,1,10,1,1,1,1,81,3,0.447213595,1.254685434,0.390896406,3.31662479,0.8,0.2,0.9,2,2,6,2,11,5,8,4,1,1,7,0,1,1,0,0,1
63499,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.4,0,0.621490145,7,1,0,0,1,4,1,1,3,1,104,3,0.446989933,0.620250549,0.353553391,1.732050808,0.9,0.7,0.4,1,4,9,2,10,3,2,5,1,5,5,0,0,0,0,0,0
63501,0,0,1,3,1,6,0,1,0,0,0,0,0,0,0,5,1,0,0,0.9,0,1.054158432,7,1,1,0,0,1,1,0,0,1,51,2,0.374165739,0.887819318,0.330756708,3.741657387,0.8,0.3,0.4,3,3,7,3,10,3,8,3,1,4,6,0,0,0,0,1,0
63538,0,1,1,3,1,0,0,0,1,0,1,0,1,0,2,0,0,0,1,0.3,0,1.745350968,11,1,1,1,0,16,1,1,2,1,104,3,0.316227766,0.840651066,0.301662063,3.464101615,0.4,0.8,0.5,2,1,5,2,10,3,13,5,2,4,6,0,1,0,0,0,1
63539,0,1,1,6,0,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.8,0.8,1.364276365,11,1,0,0,1,0,1,1,2,1,95,2,0.399374511,0.606796901,0.332264955,1.732050808,0.4,0.6,0.2,4,0,8,4,10,1,11,2,1,2,8,0,1,0,0,1,0
63542,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0.6,1.1,1.128605334,11,0,0,1,0,16,1,1,2,1,104,3,0.316227766,0.714648963,0.301662063,3,0.8,0.6,0.9,3,2,8,4,6,2,6,8,1,2,8,0,1,1,0,0,0
